,codeBlockId,codeBlock_start,codeBlock_end,codeBlock_fileinfo,codeblock_Code,codeCloneBlockId,codeCloneBlock_Fileinfo,Similarity_Tokens,Similarity_Variable_Flow,Similarity_MethodCall_Flow,nloc,Revision,datetime
13,CodeBlock4,1,14,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.3.java,"['Rectanglebox1=newRectangle(2', '4', '7', '9);', 'Pointp1=findCenter(box1);', 'printPoint(p1);', 'box1.grow(1', '1);', 'Pointp2=findCenter(box1);', 'printPoint(p2);', 'publicstaticvoidprintPoint(Pointp){', 'System.out.println(""(""+p.x+""', '""+p.y+"")"");']",CodeBlock8,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Big.java,0.5555555555555556,0.6666666666666666,0.75,4,3,2022-09-15 01:39:10.936594
14,CodeBlock4,1,14,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.3.java,"['Rectanglebox1=newRectangle(2', '4', '7', '9);', 'Pointp1=findCenter(box1);', 'printPoint(p1);', 'box1.grow(1', '1);', 'Pointp2=findCenter(box1);', 'printPoint(p2);', 'publicstaticvoidprintPoint(Pointp){', 'System.out.println(""(""+p.x+""', '""+p.y+"")"");']",CodeBlock55,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sample3.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
15,CodeBlock5,14,19,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.3.java,"['publicstaticPointfindCenter(Rectanglebox){', 'intx=box.x+box.width/2;', 'inty=box.y+box.height/2;', 'returnnewPoint(x', 'y);']",CodeBlock2,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.2.java,0.6,0.6666666666666666,1.0,4,3,2022-09-15 01:39:10.936594
16,CodeBlock5,14,19,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.3.java,"['publicstaticPointfindCenter(Rectanglebox){', 'intx=box.x+box.width/2;', 'inty=box.y+box.height/2;', 'returnnewPoint(x', 'y);']",CodeBlock3,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.2.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
17,CodeBlock5,14,19,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.3.java,"['publicstaticPointfindCenter(Rectanglebox){', 'intx=box.x+box.width/2;', 'inty=box.y+box.height/2;', 'returnnewPoint(x', 'y);']",CodeBlock51,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sample10.2.java,0.6,0.6666666666666666,1.0,4,3,2022-09-15 01:39:10.936594
18,CodeBlock5,14,19,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.3.java,"['publicstaticPointfindCenter(Rectanglebox){', 'intx=box.x+box.width/2;', 'inty=box.y+box.height/2;', 'returnnewPoint(x', 'y);']",CodeBlock52,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sample10.2.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
19,CodeBlock5,14,19,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.3.java,"['publicstaticPointfindCenter(Rectanglebox){', 'intx=box.x+box.width/2;', 'inty=box.y+box.height/2;', 'returnnewPoint(x', 'y);']",CodeBlock56,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sample3.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
20,CodeBlock6,1,9,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.5.java,"['publicstaticBigIntegerpow(intx', 'intn){', 'if(n==0)', 'returnBigInteger.valueOf(1);', 'BigIntegert=pow(x', 'n/2);', 'if(n%2==0){', 'returnt.multiply(t);']",CodeBlock53,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sample2.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
21,CodeBlock7,9,11,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.5.java,"['else{', 'returnt.multiply(t).multiply(BigInteger.valueOf(x));']",CodeBlock54,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\clones\sample2.java,1.0,1.0,1.0,4,3,2022-09-15 01:39:10.936594
22,CodeBlock8,1,8,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\Big.java,"['importjava.math.BigInteger;', 'publicclassBig{', 'publicstaticvoidmain(Stringargs[]){', 'BigIntegerinteger=BigInteger.valueOf(2147483647);', 'System.out.println(integer.add(BigInteger.ONE).pow(10));', 'for(inti=0;i<30;i++){', 'System.out.println(i+"":""+factorial(i));']",CodeBlock4,C:/Users/soujanya basangari/Documents/Theses final code/Java_Repository_Test_Repo-main\10.3.java,0.5555555555555556,0.6666666666666666,0.75,4,3,2022-09-15 01:39:10.936594
